Freq.	V(vout)
2.32273679635706e+000	(4.28153112499483e+001dB,1.79997185476240e+002°)
2.32809125766496e+000	(4.28153112499032e+001dB,1.79997178988093e+002°)
2.33345806228096e+000	(4.28153112498580e+001dB,1.79997172484989e+002°)
2.33883723865931e+000	(4.28153112498126e+001dB,1.79997165966894e+002°)
2.34422881531988e+000	(4.28153112497669e+001dB,1.79997159433773e+002°)
2.34963282084826e+000	(4.28153112497211e+001dB,1.79997152885591e+002°)
2.35504928389597e+000	(4.28153112496750e+001dB,1.79997146322315e+002°)
2.36047823318053e+000	(4.28153112496286e+001dB,1.79997139743908e+002°)
2.36591969748571e+000	(4.28153112495821e+001dB,1.79997133150337e+002°)
2.37137370566161e+000	(4.28153112495354e+001dB,1.79997126541566e+002°)
2.37684028662483e+000	(4.28153112494884e+001dB,1.79997119917560e+002°)
2.38231946935864e+000	(4.28153112494414e+001dB,1.79997113278285e+002°)
2.38781128291313e+000	(4.28153112493939e+001dB,1.79997106623704e+002°)
2.39331575640534e+000	(4.28153112493464e+001dB,1.79997099953783e+002°)
2.39883291901944e+000	(4.28153112492985e+001dB,1.79997093268486e+002°)
2.40436280000689e+000	(4.28153112492505e+001dB,1.79997086567778e+002°)
2.40990542868655e+000	(4.28153112492023e+001dB,1.79997079851623e+002°)
2.41546083444489e+000	(4.28153112491538e+001dB,1.79997073119985e+002°)
2.42102904673613e+000	(4.28153112491050e+001dB,1.79997066372830e+002°)
2.42661009508237e+000	(4.28153112490561e+001dB,1.79997059610121e+002°)
2.43220400907377e+000	(4.28153112490070e+001dB,1.79997052831822e+002°)
2.43781081836870e+000	(4.28153112489577e+001dB,1.79997046037898e+002°)
2.44343055269392e+000	(4.28153112489081e+001dB,1.79997039228312e+002°)
2.44906324184470e+000	(4.28153112488582e+001dB,1.79997032403029e+002°)
2.45470891568498e+000	(4.28153112488081e+001dB,1.79997025562011e+002°)
2.46036760414758e+000	(4.28153112487577e+001dB,1.79997018705223e+002°)
2.46603933723429e+000	(4.28153112487073e+001dB,1.79997011832629e+002°)
2.47172414501608e+000	(4.28153112486564e+001dB,1.79997004944192e+002°)
2.47742205763324e+000	(4.28153112486055e+001dB,1.79996998039875e+002°)
2.48313310529552e+000	(4.28153112485543e+001dB,1.79996991119642e+002°)
2.48885731828234e+000	(4.28153112485028e+001dB,1.79996984183457e+002°)
2.49459472694290e+000	(4.28153112484511e+001dB,1.79996977231282e+002°)
2.50034536169638e+000	(4.28153112483990e+001dB,1.79996970263080e+002°)
2.50610925303206e+000	(4.28153112483469e+001dB,1.79996963278815e+002°)
2.51188643150953e+000	(4.28153112482945e+001dB,1.79996956278450e+002°)
2.51767692775880e+000	(4.28153112482419e+001dB,1.79996949261947e+002°)
2.52348077248052e+000	(4.28153112481888e+001dB,1.79996942229270e+002°)
2.52929799644609e+000	(4.28153112481358e+001dB,1.79996935180380e+002°)
2.53512863049786e+000	(4.28153112480823e+001dB,1.79996928115241e+002°)
2.54097270554925e+000	(4.28153112480287e+001dB,1.79996921033816e+002°)
2.54683025258499e+000	(4.28153112479748e+001dB,1.79996913936066e+002°)
2.55270130266119e+000	(4.28153112479207e+001dB,1.79996906821954e+002°)
2.55858588690559e+000	(4.28153112478663e+001dB,1.79996899691442e+002°)
2.56448403651766e+000	(4.28153112478117e+001dB,1.79996892544492e+002°)
2.57039578276881e+000	(4.28153112477567e+001dB,1.79996885381068e+002°)
2.57632115700252e+000	(4.28153112477015e+001dB,1.79996878201129e+002°)
2.58226019063454e+000	(4.28153112476462e+001dB,1.79996871004640e+002°)
2.58821291515304e+000	(4.28153112475905e+001dB,1.79996863791561e+002°)
2.59417936211876e+000	(4.28153112475346e+001dB,1.79996856561854e+002°)
2.60015956316522e+000	(4.28153112474784e+001dB,1.79996849315480e+002°)
2.60615354999884e+000	(4.28153112474220e+001dB,1.79996842052402e+002°)
2.61216135439915e+000	(4.28153112473653e+001dB,1.79996834772581e+002°)
2.61818300821893e+000	(4.28153112473083e+001dB,1.79996827475979e+002°)
2.62421854338439e+000	(4.28153112472511e+001dB,1.79996820162555e+002°)
2.63026799189533e+000	(4.28153112471936e+001dB,1.79996812832273e+002°)
2.63633138582532e+000	(4.28153112471358e+001dB,1.79996805485093e+002°)
2.64240875732189e+000	(4.28153112470778e+001dB,1.79996798120975e+002°)
2.64850013860664e+000	(4.28153112470196e+001dB,1.79996790739882e+002°)
2.65460556197548e+000	(4.28153112469610e+001dB,1.79996783341773e+002°)
2.66072505979875e+000	(4.28153112469022e+001dB,1.79996775926610e+002°)
2.66685866452142e+000	(4.28153112468431e+001dB,1.79996768494353e+002°)
2.67300640866325e+000	(4.28153112467837e+001dB,1.79996761044964e+002°)
2.67916832481897e+000	(4.28153112467241e+001dB,1.79996753578401e+002°)
2.68534444565845e+000	(4.28153112466641e+001dB,1.79996746094626e+002°)
2.69153480392686e+000	(4.28153112466040e+001dB,1.79996738593600e+002°)
2.69773943244486e+000	(4.28153112465435e+001dB,1.79996731075282e+002°)
2.70395836410878e+000	(4.28153112464828e+001dB,1.79996723539632e+002°)
2.71019163189078e+000	(4.28153112464217e+001dB,1.79996715986611e+002°)
2.71643926883902e+000	(4.28153112463605e+001dB,1.79996708416178e+002°)
2.72270130807785e+000	(4.28153112462988e+001dB,1.79996700828294e+002°)
2.72897778280798e+000	(4.28153112462369e+001dB,1.79996693222917e+002°)
2.73526872630665e+000	(4.28153112461748e+001dB,1.79996685600009e+002°)
2.74157417192782e+000	(4.28153112461124e+001dB,1.79996677959528e+002°)
2.74789415310234e+000	(4.28153112460495e+001dB,1.79996670301434e+002°)
2.75422870333811e+000	(4.28153112459865e+001dB,1.79996662625686e+002°)
2.76057785622028e+000	(4.28153112459233e+001dB,1.79996654932244e+002°)
2.76694164541145e+000	(4.28153112458596e+001dB,1.79996647221066e+002°)
2.77332010465178e+000	(4.28153112457957e+001dB,1.79996639492112e+002°)
2.77971326775923e+000	(4.28153112457315e+001dB,1.79996631745342e+002°)
2.78612116862971e+000	(4.28153112456670e+001dB,1.79996623980713e+002°)
2.79254384123727e+000	(4.28153112456022e+001dB,1.79996616198185e+002°)
2.79898131963430e+000	(4.28153112455371e+001dB,1.79996608397716e+002°)
2.80543363795165e+000	(4.28153112454717e+001dB,1.79996600579265e+002°)
2.81190083039888e+000	(4.28153112454060e+001dB,1.79996592742791e+002°)
2.81838293126439e+000	(4.28153112453400e+001dB,1.79996584888252e+002°)
2.82487997491564e+000	(4.28153112452737e+001dB,1.79996577015606e+002°)
2.83139199579931e+000	(4.28153112452071e+001dB,1.79996569124812e+002°)
2.83791902844149e+000	(4.28153112451402e+001dB,1.79996561215828e+002°)
2.84446110744785e+000	(4.28153112450729e+001dB,1.79996553288612e+002°)
2.85101826750384e+000	(4.28153112450054e+001dB,1.79996545343122e+002°)
2.85759054337488e+000	(4.28153112449376e+001dB,1.79996537379315e+002°)
2.86417796990651e+000	(4.28153112448694e+001dB,1.79996529397150e+002°)
2.87078058202462e+000	(4.28153112448009e+001dB,1.79996521396584e+002°)
2.87739841473560e+000	(4.28153112447321e+001dB,1.79996513377575e+002°)
2.88403150312654e+000	(4.28153112446630e+001dB,1.79996505340081e+002°)
2.89067988236541e+000	(4.28153112445936e+001dB,1.79996497284057e+002°)
2.89734358770125e+000	(4.28153112445238e+001dB,1.79996489209463e+002°)
2.90402265446438e+000	(4.28153112444537e+001dB,1.79996481116255e+002°)
2.91071711806654e+000	(4.28153112443833e+001dB,1.79996473004391e+002°)
2.91742701400110e+000	(4.28153112443125e+001dB,1.79996464873826e+002°)
2.92415237784327e+000	(4.28153112442415e+001dB,1.79996456724518e+002°)
2.93089324525025e+000	(4.28153112441702e+001dB,1.79996448556425e+002°)
2.93764965196146e+000	(4.28153112440985e+001dB,1.79996440369502e+002°)
2.94442163379869e+000	(4.28153112440264e+001dB,1.79996432163706e+002°)
2.95120922666631e+000	(4.28153112439541e+001dB,1.79996423938994e+002°)
2.95801246655147e+000	(4.28153112438813e+001dB,1.79996415695322e+002°)
2.96483138952427e+000	(4.28153112438083e+001dB,1.79996407432647e+002°)
2.97166603173795e+000	(4.28153112437349e+001dB,1.79996399150924e+002°)
2.97851642942912e+000	(4.28153112436612e+001dB,1.79996390850109e+002°)
2.98538261891789e+000	(4.28153112435871e+001dB,1.79996382530159e+002°)
2.99226463660812e+000	(4.28153112435128e+001dB,1.79996374191030e+002°)
2.99916251898758e+000	(4.28153112434380e+001dB,1.79996365832677e+002°)
3.00607630262816e+000	(4.28153112433629e+001dB,1.79996357455056e+002°)
3.01300602418605e+000	(4.28153112432875e+001dB,1.79996349058123e+002°)
3.01995172040194e+000	(4.28153112432118e+001dB,1.79996340641833e+002°)
3.02691342810123e+000	(4.28153112431356e+001dB,1.79996332206141e+002°)
3.03389118419420e+000	(4.28153112430591e+001dB,1.79996323751003e+002°)
3.04088502567620e+000	(4.28153112429823e+001dB,1.79996315276374e+002°)
3.04789498962791e+000	(4.28153112429052e+001dB,1.79996306782209e+002°)
3.05492111321544e+000	(4.28153112428275e+001dB,1.79996298268463e+002°)
3.06196343369060e+000	(4.28153112427497e+001dB,1.79996289735090e+002°)
3.06902198839108e+000	(4.28153112426714e+001dB,1.79996281182046e+002°)
3.07609681474063e+000	(4.28153112425928e+001dB,1.79996272609285e+002°)
3.08318795024928e+000	(4.28153112425138e+001dB,1.79996264016762e+002°)
3.09029543251351e+000	(4.28153112424345e+001dB,1.79996255404432e+002°)
3.09741929921650e+000	(4.28153112423547e+001dB,1.79996246772247e+002°)
3.10455958812828e+000	(4.28153112422746e+001dB,1.79996238120164e+002°)
3.11171633710594e+000	(4.28153112421941e+001dB,1.79996229448135e+002°)
3.11888958409386e+000	(4.28153112421133e+001dB,1.79996220756116e+002°)
3.12607936712388e+000	(4.28153112420322e+001dB,1.79996212044059e+002°)
3.13328572431551e+000	(4.28153112419506e+001dB,1.79996203311918e+002°)
3.14050869387614e+000	(4.28153112418686e+001dB,1.79996194559649e+002°)
3.14774831410124e+000	(4.28153112417862e+001dB,1.79996185787203e+002°)
3.15500462337455e+000	(4.28153112417037e+001dB,1.79996176994534e+002°)
3.16227766016830e+000	(4.28153112416205e+001dB,1.79996168181596e+002°)
3.16956746304341e+000	(4.28153112415370e+001dB,1.79996159348343e+002°)
3.17687407064969e+000	(4.28153112414531e+001dB,1.79996150494726e+002°)
3.18419752172604e+000	(4.28153112413689e+001dB,1.79996141620700e+002°)
3.19153785510068e+000	(4.28153112412842e+001dB,1.79996132726217e+002°)
3.19889510969132e+000	(4.28153112411993e+001dB,1.79996123811230e+002°)
3.20626932450538e+000	(4.28153112411138e+001dB,1.79996114875693e+002°)
3.21366053864023e+000	(4.28153112410280e+001dB,1.79996105919556e+002°)
3.22106879128335e+000	(4.28153112409417e+001dB,1.79996096942774e+002°)
3.22849412171255e+000	(4.28153112408552e+001dB,1.79996087945297e+002°)
3.23593656929620e+000	(4.28153112407682e+001dB,1.79996078927080e+002°)
3.24339617349341e+000	(4.28153112406808e+001dB,1.79996069888073e+002°)
3.25087297385426e+000	(4.28153112405930e+001dB,1.79996060828230e+002°)
3.25836701002000e+000	(4.28153112405047e+001dB,1.79996051747501e+002°)
3.26587832172327e+000	(4.28153112404161e+001dB,1.79996042645839e+002°)
3.27340694878830e+000	(4.28153112403271e+001dB,1.79996033523196e+002°)
3.28095293113110e+000	(4.28153112402377e+001dB,1.79996024379522e+002°)
3.28851630875974e+000	(4.28153112401478e+001dB,1.79996015214771e+002°)
3.29609712177449e+000	(4.28153112400575e+001dB,1.79996006028892e+002°)
3.30369541036806e+000	(4.28153112399668e+001dB,1.79995996821838e+002°)
3.31131121482582e+000	(4.28153112398758e+001dB,1.79995987593559e+002°)
3.31894457552601e+000	(4.28153112397842e+001dB,1.79995978344007e+002°)
3.32659553293996e+000	(4.28153112396923e+001dB,1.79995969073132e+002°)
3.33426412763226e+000	(4.28153112395998e+001dB,1.79995959780886e+002°)
3.34195040026105e+000	(4.28153112395071e+001dB,1.79995950467219e+002°)
3.34965439157819e+000	(4.28153112394138e+001dB,1.79995941132082e+002°)
3.35737614242946e+000	(4.28153112393201e+001dB,1.79995931775425e+002°)
3.36511569375482e+000	(4.28153112392261e+001dB,1.79995922397199e+002°)
3.37287308658860e+000	(4.28153112391315e+001dB,1.79995912997354e+002°)
3.38064836205972e+000	(4.28153112390366e+001dB,1.79995903575840e+002°)
3.38844156139193e+000	(4.28153112389411e+001dB,1.79995894132607e+002°)
3.39625272590399e+000	(4.28153112388453e+001dB,1.79995884667605e+002°)
3.40408189700991e+000	(4.28153112387491e+001dB,1.79995875180784e+002°)
3.41192911621919e+000	(4.28153112386522e+001dB,1.79995865672094e+002°)
3.41979442513699e+000	(4.28153112385551e+001dB,1.79995856141484e+002°)
3.42767786546441e+000	(4.28153112384575e+001dB,1.79995846588904e+002°)
3.43557947899865e+000	(4.28153112383595e+001dB,1.79995837014302e+002°)
3.44349930763329e+000	(4.28153112382609e+001dB,1.79995827417629e+002°)
3.45143739335847e+000	(4.28153112381619e+001dB,1.79995817798833e+002°)
3.45939377826112e+000	(4.28153112380625e+001dB,1.79995808157864e+002°)
3.46736850452522e+000	(4.28153112379627e+001dB,1.79995798494670e+002°)
3.47536161443196e+000	(4.28153112378623e+001dB,1.79995788809200e+002°)
3.48337315036002e+000	(4.28153112377614e+001dB,1.79995779101402e+002°)
3.49140315478576e+000	(4.28153112376601e+001dB,1.79995769371226e+002°)
3.49945167028347e+000	(4.28153112375584e+001dB,1.79995759618620e+002°)
3.50751873952558e+000	(4.28153112374561e+001dB,1.79995749843531e+002°)
3.51560440528288e+000	(4.28153112373534e+001dB,1.79995740045909e+002°)
3.52370871042477e+000	(4.28153112372503e+001dB,1.79995730225700e+002°)
3.53183169791947e+000	(4.28153112371466e+001dB,1.79995720382854e+002°)
3.53997341083425e+000	(4.28153112370425e+001dB,1.79995710517318e+002°)
3.54813389233565e+000	(4.28153112369379e+001dB,1.79995700629039e+002°)
3.55631318568975e+000	(4.28153112368328e+001dB,1.79995690717965e+002°)
3.56451133426234e+000	(4.28153112367272e+001dB,1.79995680784044e+002°)
3.57272838151919e+000	(4.28153112366212e+001dB,1.79995670827223e+002°)
3.58096437102626e+000	(4.28153112365147e+001dB,1.79995660847449e+002°)
3.58921934644995e+000	(4.28153112364075e+001dB,1.79995650844670e+002°)
3.59749335155732e+000	(4.28153112363001e+001dB,1.79995640818831e+002°)
3.60578643021632e+000	(4.28153112361920e+001dB,1.79995630769881e+002°)
3.61409862639603e+000	(4.28153112360835e+001dB,1.79995620697765e+002°)
3.62242998416688e+000	(4.28153112359745e+001dB,1.79995610602431e+002°)
3.63078054770091e+000	(4.28153112358649e+001dB,1.79995600483825e+002°)
3.63915036127196e+000	(4.28153112357549e+001dB,1.79995590341892e+002°)
3.64753946925597e+000	(4.28153112356443e+001dB,1.79995580176581e+002°)
3.65594791613114e+000	(4.28153112355333e+001dB,1.79995569987836e+002°)
3.66437574647823e+000	(4.28153112354217e+001dB,1.79995559775603e+002°)
3.67282300498074e+000	(4.28153112353096e+001dB,1.79995549539829e+002°)
3.68128973642521e+000	(4.28153112351969e+001dB,1.79995539280458e+002°)
3.68977598570139e+000	(4.28153112350839e+001dB,1.79995528997438e+002°)
3.69828179780255e+000	(4.28153112349702e+001dB,1.79995518690712e+002°)
3.70680721782565e+000	(4.28153112348560e+001dB,1.79995508360228e+002°)
3.71535229097161e+000	(4.28153112347414e+001dB,1.79995498005929e+002°)
3.72391706254557e+000	(4.28153112346262e+001dB,1.79995487627761e+002°)
3.73250157795709e+000	(4.28153112345104e+001dB,1.79995477225668e+002°)
3.74110588272042e+000	(4.28153112343941e+001dB,1.79995466799597e+002°)
3.74973002245472e+000	(4.28153112342772e+001dB,1.79995456349491e+002°)
3.75837404288433e+000	(4.28153112341598e+001dB,1.79995445875295e+002°)
3.76703798983897e+000	(4.28153112340419e+001dB,1.79995435376953e+002°)
3.77572190925405e+000	(4.28153112339235e+001dB,1.79995424854410e+002°)
3.78442584717082e+000	(4.28153112338046e+001dB,1.79995414307610e+002°)
3.79314984973670e+000	(4.28153112336850e+001dB,1.79995403736498e+002°)
3.80189396320550e+000	(4.28153112335649e+001dB,1.79995393141016e+002°)
3.81065823393761e+000	(4.28153112334442e+001dB,1.79995382521109e+002°)
3.81944270840035e+000	(4.28153112333229e+001dB,1.79995371876721e+002°)
3.82824743316811e+000	(4.28153112332012e+001dB,1.79995361207795e+002°)
3.83707245492267e+000	(4.28153112330789e+001dB,1.79995350514275e+002°)
3.84591782045342e+000	(4.28153112329560e+001dB,1.79995339796103e+002°)
3.85478357665760e+000	(4.28153112328325e+001dB,1.79995329053224e+002°)
3.86366977054057e+000	(4.28153112327084e+001dB,1.79995318285580e+002°)
3.87257644921605e+000	(4.28153112325839e+001dB,1.79995307493113e+002°)
3.88150365990636e+000	(4.28153112324587e+001dB,1.79995296675768e+002°)
3.89045144994269e+000	(4.28153112323328e+001dB,1.79995285833486e+002°)
3.89941986676531e+000	(4.28153112322065e+001dB,1.79995274966210e+002°)
3.90840895792390e+000	(4.28153112320796e+001dB,1.79995264073882e+002°)
3.91741877107771e+000	(4.28153112319521e+001dB,1.79995253156445e+002°)
3.92644935399588e+000	(4.28153112318240e+001dB,1.79995242213840e+002°)
3.93550075455765e+000	(4.28153112316953e+001dB,1.79995231246010e+002°)
3.94457302075266e+000	(4.28153112315660e+001dB,1.79995220252897e+002°)
3.95366620068116e+000	(4.28153112314361e+001dB,1.79995209234442e+002°)
3.96278034255427e+000	(4.28153112313056e+001dB,1.79995198190587e+002°)
3.97191549469428e+000	(4.28153112311746e+001dB,1.79995187121273e+002°)
3.98107170553485e+000	(4.28153112310429e+001dB,1.79995176026442e+002°)
3.99024902362130e+000	(4.28153112309106e+001dB,1.79995164906034e+002°)
3.99944749761085e+000	(4.28153112307777e+001dB,1.79995153759992e+002°)
4.00866717627290e+000	(4.28153112306442e+001dB,1.79995142588255e+002°)
4.01790810848927e+000	(4.28153112305099e+001dB,1.79995131390764e+002°)
4.02717034325446e+000	(4.28153112303752e+001dB,1.79995120167461e+002°)
4.03645392967592e+000	(4.28153112302399e+001dB,1.79995108918285e+002°)
4.04575891697430e+000	(4.28153112301039e+001dB,1.79995097643177e+002°)
4.05508535448371e+000	(4.28153112299672e+001dB,1.79995086342078e+002°)
4.06443329165200e+000	(4.28153112298299e+001dB,1.79995075014927e+002°)
4.07380277804100e+000	(4.28153112296921e+001dB,1.79995063661664e+002°)
4.08319386332679e+000	(4.28153112295535e+001dB,1.79995052282228e+002°)
4.09260659729998e+000	(4.28153112294144e+001dB,1.79995040876561e+002°)
4.10204102986594e+000	(4.28153112292745e+001dB,1.79995029444601e+002°)
4.11149721104509e+000	(4.28153112291340e+001dB,1.79995017986287e+002°)
4.12097519097317e+000	(4.28153112289930e+001dB,1.79995006501560e+002°)
4.13047501990148e+000	(4.28153112288512e+001dB,1.79994994990357e+002°)
4.13999674819717e+000	(4.28153112287088e+001dB,1.79994983452618e+002°)
4.14954042634349e+000	(4.28153112285656e+001dB,1.79994971888282e+002°)
4.15910610494008e+000	(4.28153112284220e+001dB,1.79994960297288e+002°)
4.16869383470322e+000	(4.28153112282775e+001dB,1.79994948679573e+002°)
4.17830366646608e+000	(4.28153112281325e+001dB,1.79994937035077e+002°)
4.18793565117905e+000	(4.28153112279868e+001dB,1.79994925363738e+002°)
4.19758983990994e+000	(4.28153112278404e+001dB,1.79994913665493e+002°)
4.20726628384430e+000	(4.28153112276934e+001dB,1.79994901940281e+002°)
