time	V(vo)
5.819976667650175e-003	-2.646679e+000
5.827630998486127e-003	-2.637107e+000
5.835528381199779e-003	-2.618468e+000
5.842538006688245e-003	-2.593294e+000
5.848146829891704e-003	-2.567293e+000
5.851080913590415e-003	-2.551779e+000
5.854516848775563e-003	-2.532782e+000
5.856267644837783e-003	-2.523106e+000
5.857389630666269e-003	-2.516915e+000
5.858782772815654e-003	-2.509170e+000
5.859874962557811e-003	-2.503009e+000
5.860943735906801e-003	-2.496880e+000
5.861780610384250e-003	-2.492001e+000
5.862566977968243e-003	-2.487339e+000
5.863363675043751e-003	-2.482533e+000
5.864350876017614e-003	-2.476445e+000
5.865890190884146e-003	-2.466707e+000
5.867185089710895e-003	-2.458257e+000
5.868798257584893e-003	-2.447374e+000
5.870184724338029e-003	-2.437682e+000
5.874699705983814e-003	-2.403554e+000
