time	V(p001)	V(vi_op)	V(vin)	V(vo_op)	V(n005)	V(n006)
1.567902542383180e-003	-3.450304e+000	4.456885e+000	-4.138182e-002	1.054067e+000	-5.319781e-001	-4.723440e-001
1.572301170503338e-003	-3.539668e+000	4.454380e+000	-4.388169e-002	9.645431e-001	-5.335708e-001	-4.739420e-001
1.572304507272856e-003	-3.539729e+000	4.454378e+000	-4.388358e-002	9.644819e-001	-5.335716e-001	-4.739431e-001
1.572344548507082e-003	-3.540504e+000	4.454355e+000	-4.390618e-002	9.637057e-001	-5.335838e-001	-4.739566e-001
1.572384589741308e-003	-3.541280e+000	4.454333e+000	-4.392878e-002	9.629276e-001	-5.335963e-001	-4.739701e-001
1.572424630975534e-003	-3.542059e+000	4.454311e+000	-4.395138e-002	9.621475e-001	-5.336091e-001	-4.739836e-001
1.572464672209759e-003	-3.542839e+000	4.454288e+000	-4.397398e-002	9.613655e-001	-5.336222e-001	-4.739970e-001
1.572504713443985e-003	-3.543622e+000	4.454266e+000	-4.399658e-002	9.605816e-001	-5.336355e-001	-4.740105e-001
1.572544754678211e-003	-3.544406e+000	4.454243e+000	-4.401917e-002	9.597958e-001	-5.336492e-001	-4.740240e-001
1.572584795912437e-003	-3.545192e+000	4.454220e+000	-4.404176e-002	9.590080e-001	-5.336631e-001	-4.740374e-001
1.572869533578042e-003	-3.550750e+000	4.454061e+000	-4.420231e-002	9.534396e-001	-5.337581e-001	-4.741327e-001
1.573439008909252e-003	-3.561826e+000	4.453742e+000	-4.452298e-002	9.423414e-001	-5.339467e-001	-4.743218e-001
1.574577959571673e-003	-3.583857e+000	4.453105e+000	-4.516262e-002	9.202674e-001	-5.343199e-001	-4.746959e-001
1.575416006510558e-003	-3.599939e+000	4.452639e+000	-4.563179e-002	9.041534e-001	-5.345908e-001	-4.749679e-001
1.576102481348675e-003	-3.613014e+000	4.452257e+000	-4.601517e-002	8.910527e-001	-5.348099e-001	-4.751880e-001
1.578189887581734e-003	-3.652452e+000	4.451103e+000	-4.717563e-002	8.515334e-001	-5.354634e-001	-4.758419e-001
1.579081922414827e-003	-3.667821e+000	4.450612e+000	-4.766908e-002	8.361296e-001	-5.357192e-001	-4.761153e-001
1.579762522451111e-003	-3.676421e+000	4.450238e+000	-4.804456e-002	8.275031e-001	-5.358674e-001	-4.763183e-001
1.580466576072365e-003	-3.682818e+000	4.449853e+000	-4.843206e-002	8.210779e-001	-5.359816e-001	-4.765192e-001
1.582452995371077e-003	-3.698117e+000	4.448772e+000	-4.952021e-002	8.057013e-001	-5.362559e-001	-4.770307e-001
1.584306618391773e-003	-3.710855e+000	4.447770e+000	-5.052866e-002	7.928894e-001	-5.364819e-001	-4.774463e-001
1.586389207938313e-003	-3.725586e+000	4.446654e+000	-5.165350e-002	7.780751e-001	-5.367346e-001	-4.778531e-001
1.590554387031392e-003	-3.760060e+000	4.444450e+000	-5.387646e-002	7.434340e-001	-5.372970e-001	-4.785600e-001
1.594674311304907e-003	-3.803571e+000	4.442304e+000	-5.603897e-002	6.997560e-001	-5.379751e-001	-4.792099e-001
1.599642362451088e-003	-3.866504e+000	4.439774e+000	-5.859658e-002	6.366181e-001	-5.389256e-001	-4.800028e-001
1.606910257194284e-003	-3.964667e+000	4.436176e+000	-6.223465e-002	5.381470e-001	-5.403749e-001	-4.812250e-001
1.614475238891223e-003	-4.063650e+000	4.432561e+000	-6.588350e-002	4.388358e-001	-5.418064e-001	-4.825180e-001
1.622151758660446e-003	-4.148639e+000	4.429033e+000	-6.943398e-002	3.535058e-001	-5.430203e-001	-4.837590e-001
1.627418309831107e-003	-4.185463e+000	4.426710e+000	-7.177690e-002	3.164431e-001	-5.435525e-001	-4.844603e-001
1.633878429468898e-003	-4.206029e+000	4.423967e+000	-7.454322e-002	2.955823e-001	-5.438658e-001	-4.850807e-001
1.637848927341147e-003	-4.211748e+000	4.422344e+000	-7.618280e-002	2.896814e-001	-5.439586e-001	-4.853265e-001
1.643494994019063e-003	-4.215929e+000	4.420140e+000	-7.843240e-002	2.852413e-001	-5.440279e-001	-4.855263e-001
1.651614816982587e-003	-4.219644e+000	4.417147e+000	-8.149391e-002	2.811532e-001	-5.440881e-001	-4.856875e-001
1.661380441982587e-003	-4.222151e+000	4.413813e+000	-8.489437e-002	2.781974e-001	-5.441276e-001	-4.857834e-001
1.671146066982587e-003	-4.223331e+000	4.410787e+000	-8.797530e-002	2.765687e-001	-5.441459e-001	-4.858259e-001
1.680911691982587e-003	-4.223648e+000	4.408093e+000	-9.072512e-002	2.758023e-001	-5.441513e-001	-4.858428e-001
1.700442941982587e-003	-4.222379e+000	4.403743e+000	-9.519129e-002	2.761732e-001	-5.441354e-001	-4.858419e-001
1.710208566982587e-003	-4.220620e+000	4.402102e+000	-9.689082e-002	2.774834e-001	-5.441122e-001	-4.858282e-001
1.719974191982587e-003	-4.217589e+000	4.400827e+000	-9.822568e-002	2.800658e-001	-5.440722e-001	-4.858029e-001
1.729739816982587e-003	-4.212124e+000	4.399922e+000	-9.919085e-002	2.850824e-001	-5.439999e-001	-4.857576e-001
1.739505441982587e-003	-4.201208e+000	4.399390e+000	-9.978268e-002	2.955512e-001	-5.438555e-001	-4.856710e-001
1.749271066982587e-003	-4.177096e+000	4.399220e+000	-9.999895e-002	3.192181e-001	-5.435358e-001	-4.854921e-001
1.757643977978700e-003	-4.131063e+000	4.399379e+000	-9.988469e-002	3.648735e-001	-5.429180e-001	-4.851506e-001
1.766634956243075e-003	-4.042559e+000	4.399876e+000	-9.945427e-002	4.529789e-001	-5.417001e-001	-4.844179e-001
1.776400581243075e-003	-3.909188e+000	4.400753e+000	-9.862734e-002	5.859307e-001	-5.397972e-001	-4.831350e-001
1.784535568523934e-003	-3.783921e+000	4.401734e+000	-9.765492e-002	7.108590e-001	-5.379354e-001	-4.817235e-001
1.789245726665949e-003	-3.719132e+000	4.402419e+000	-9.697509e-002	7.754577e-001	-5.369298e-001	-4.808123e-001
1.792428266872425e-003	-3.688185e+000	4.402939e+000	-9.646762e-002	8.062786e-001	-5.364252e-001	-4.802194e-001
1.795132227708522e-003	-3.669449e+000	4.403413e+000	-9.600616e-002	8.249085e-001	-5.361081e-001	-4.797715e-001
1.796923373002657e-003	-3.656731e+000	4.403741e+000	-9.568521e-002	8.375569e-001	-5.358961e-001	-4.795054e-001
1.798127007656239e-003	-3.645212e+000	4.403971e+000	-9.546272e-002	8.490281e-001	-5.357103e-001	-4.793353e-001
1.799441562205135e-003	-3.629379e+000	4.404228e+000	-9.521350e-002	8.648108e-001	-5.354577e-001	-4.791472e-001
1.800853313470282e-003	-3.610340e+000	4.404511e+000	-9.493861e-002	8.837948e-001	-5.351537e-001	-4.789357e-001
1.802307792816384e-003	-3.588982e+000	4.404810e+000	-9.464759e-002	9.050970e-001	-5.348115e-001	-4.787059e-001
1.803244995203860e-003	-3.574270e+000	4.405006e+000	-9.445588e-002	9.197742e-001	-5.345746e-001	-4.785495e-001
1.804229050011509e-003	-3.557981e+000	4.405217e+000	-9.425106e-002	9.360250e-001	-5.343106e-001	-4.783754e-001
1.807231805521046e-003	-3.504718e+000	4.405883e+000	-9.360383e-002	9.891765e-001	-5.334361e-001	-4.777913e-001
1.808865285209018e-003	-3.473874e+000	4.406259e+000	-9.323774e-002	1.019960e+000	-5.329217e-001	-4.774404e-001
1.810591921720645e-003	-3.440026e+000	4.406666e+000	-9.284010e-002	1.053744e+000	-5.323495e-001	-4.770422e-001
1.812621178676569e-003	-3.398927e+000	4.407160e+000	-9.235879e-002	1.094770e+000	-5.316443e-001	-4.765407e-001
1.814737652854816e-003	-3.354542e+000	4.407694e+000	-9.184080e-002	1.139080e+000	-5.308660e-001	-4.759731e-001
1.818970601211310e-003	-3.261802e+000	4.408826e+000	-9.075620e-002	1.231675e+000	-5.291764e-001	-4.747003e-001
1.827436497924299e-003	-3.067158e+000	4.411273e+000	-8.839522e-002	1.426044e+000	-5.254111e-001	-4.717786e-001
1.837202122924299e-003	-2.831458e+000	4.414366e+000	-8.536166e-002	1.661448e+000	-5.204451e-001	-4.678502e-001
1.846967747924299e-003	-2.584840e+000	4.417768e+000	-8.200681e-002	1.907799e+000	-5.146421e-001	-4.632295e-001
1.856733372924299e-003	-2.328530e+000	4.421475e+000	-7.834330e-002	2.163871e+000	-5.077651e-001	-4.577742e-001
1.866498997924299e-003	-2.063720e+000	4.425475e+000	-7.438494e-002	2.428474e+000	-4.994719e-001	-4.512618e-001
1.876264622924299e-003	-1.791505e+000	4.429752e+000	-7.014660e-002	2.700515e+000	-4.892096e-001	-4.433279e-001
1.886030247924299e-003	-1.512928e+000	4.434291e+000	-6.564424e-002	2.978949e+000	-4.760290e-001	-4.333622e-001
1.895795872924299e-003	-1.229018e+000	4.439073e+000	-6.089481e-002	3.262749e+000	-4.581766e-001	-4.202760e-001
1.905561497924299e-003	-9.407947e-001	4.444081e+000	-5.591619e-002	3.550894e+000	-4.320059e-001	-4.019196e-001
1.915327122924299e-003	-6.492724e-001	4.449297e+000	-5.072712e-002	3.842369e+000	-3.911141e-001	-3.742682e-001
1.925092747924299e-003	-3.555101e-001	4.454700e+000	-4.534712e-002	4.136114e+000	-3.284090e-001	-3.316919e-001
1.934858372924299e-003	-6.067075e-002	4.460271e+000	-3.979644e-002	4.430963e+000	-2.409532e-001	-2.694858e-001
1.944623997924299e-003	2.340242e-001	4.465988e+000	-3.409598e-002	4.725691e+000	-1.318030e-001	-1.867634e-001
1.954389622924299e-003	5.274069e-001	4.471830e+000	-2.826719e-002	5.019129e+000	-6.463538e-003	-8.641706e-002
1.964155247924298e-003	8.183784e-001	4.477774e+000	-2.233201e-002	5.310175e+000	1.299763e-001	2.718664e-002
1.973920872924298e-003	1.105772e+000	4.483799e+000	-1.631277e-002	5.597661e+000	2.678474e-001	1.478980e-001
1.983686497924298e-003	1.388329e+000	4.489882e+000	-1.023214e-002	5.880331e+000	3.835505e-001	2.628473e-001
1.992853783367522e-003	1.648428e+000	4.495624e+000	-4.488592e-003	6.140554e+000	4.520297e-001	3.494729e-001
2.000057494546757e-003	1.848716e+000	4.500146e+000	3.612489e-005	6.340957e+000	4.786553e-001	3.939766e-001
2.007929047413091e-003	2.062747e+000	4.505084e+000	4.979907e-003	6.555134e+000	4.931784e-001	4.212565e-001
2.017694672413091e-003	2.321344e+000	4.511188e+000	1.109500e-002	6.813940e+000	5.044460e-001	4.401345e-001
2.027460297413090e-003	2.571521e+000	4.517247e+000	1.716834e-002	7.064353e+000	5.125446e-001	4.512730e-001
2.037225922413090e-003	2.811915e+000	4.523238e+000	2.317705e-002	7.305013e+000	5.188214e-001	4.586228e-001
2.046991547413090e-003	3.041595e+000	4.529139e+000	2.909853e-002	7.534986e+000	5.239977e-001	4.641774e-001
2.056757172413090e-003	3.259612e+000	4.534926e+000	3.491050e-002	7.753324e+000	5.284074e-001	4.687087e-001
2.066522797413089e-003	3.464345e+000	4.540579e+000	4.059107e-002	7.958403e+000	5.321929e-001	4.725397e-001
2.076288422413089e-003	3.648576e+000	4.546107e+000	4.611886e-002	8.142999e+000	5.353992e-001	4.758767e-001
2.079270360267490e-003	3.688040e+000	4.547762e+000	4.777312e-002	8.182578e+000	5.360798e-001	4.767487e-001
2.081913030139916e-003	3.707438e+000	4.549208e+000	4.922518e-002	8.202081e+000	5.364276e-001	4.773913e-001
2.083524617366871e-003	3.715427e+000	4.550082e+000	5.010405e-002	8.210134e+000	5.365759e-001	4.777201e-001
2.085517548304530e-003	3.723067e+000	4.551156e+000	5.118377e-002	8.217853e+000	5.367198e-001	4.780613e-001
2.087551081975922e-003	3.729566e+000	4.552242e+000	5.227722e-002	8.224434e+000	5.368422e-001	4.783542e-001
2.090097972811829e-003	3.736518e+000	4.553590e+000	5.363464e-002	8.231487e+000	5.369715e-001	4.786548e-001
2.093031286042632e-003	3.743464e+000	4.555125e+000	5.518098e-002	8.238550e+000	5.370981e-001	4.789313e-001
2.096745830652942e-003	3.751050e+000	4.557039e+000	5.711219e-002	8.246285e+000	5.372329e-001	4.792013e-001
2.101288758687107e-003	3.758920e+000	4.559336e+000	5.943169e-002	8.254338e+000	5.373691e-001	4.794470e-001
2.107331441392350e-003	3.767438e+000	4.562303e+000	6.244158e-002	8.263100e+000	5.375126e-001	4.796765e-001
2.117097066392350e-003	3.778001e+000	4.566910e+000	6.711378e-002	8.274057e+000	5.376868e-001	4.799269e-001
2.126848048852055e-003	3.785626e+000	4.571279e+000	7.152696e-002	8.282078e+000	5.378108e-001	4.800920e-001
2.136613673852055e-003	3.791026e+000	4.575382e+000	7.567775e-002	8.287875e+000	5.378975e-001	4.802003e-001
2.146379298852055e-003	3.794937e+000	4.579198e+000	7.954369e-002	8.292183e+000	5.379599e-001	4.802751e-001
2.156144923852054e-003	3.797735e+000	4.582714e+000	8.311027e-002	8.295380e+000	5.380045e-001	4.803282e-001
2.175676173852054e-003	3.800840e+000	4.588789e+000	8.929273e-002	8.299281e+000	5.380542e-001	4.803908e-001
2.195207423852054e-003	3.801248e+000	4.593515e+000	9.413215e-002	8.300486e+000	5.380620e-001	4.804115e-001
2.214738673852053e-003	3.799091e+000	4.596823e+000	9.755573e-002	8.299124e+000	5.380301e-001	4.803964e-001
2.234269923852053e-003	3.793905e+000	4.598662e+000	9.951198e-002	8.294734e+000	5.379519e-001	4.803426e-001
2.244035548852053e-003	3.789754e+000	4.599021e+000	9.992979e-002	8.290980e+000	5.378889e-001	4.802972e-001
2.253801173852052e-003	3.784066e+000	4.599004e+000	9.997148e-002	8.285689e+000	5.378025e-001	4.802348e-001
2.263566798852052e-003	3.776136e+000	4.598611e+000	9.963690e-002	8.278154e+000	5.376818e-001	4.801483e-001
2.273332423852052e-003	3.764852e+000	4.597844e+000	9.892732e-002	8.267265e+000	5.375097e-001	4.800262e-001
2.283098048852052e-003	3.748911e+000	4.596738e+000	9.784539e-002	8.251719e+000	5.372660e-001	4.798574e-001
2.289387618183146e-003	3.734791e+000	4.595829e+000	9.695329e-002	8.237849e+000	5.370492e-001	4.797081e-001
2.295909182226481e-003	3.715672e+000	4.594720e+000	9.586842e-002	8.218990e+000	5.367542e-001	4.795066e-001
2.300191772631966e-003	3.698959e+000	4.593903e+000	9.506835e-002	8.202448e+000	5.364956e-001	4.793373e-001
2.304820249666977e-003	3.675321e+000	4.592940e+000	9.412628e-002	8.178992e+000	5.361286e-001	4.791062e-001
2.307862665865700e-003	3.654489e+000	4.592268e+000	9.346361e-002	8.158278e+000	5.358050e-001	4.789179e-001
2.309979397466677e-003	3.633789e+000	4.591777e+000	9.298241e-002	8.137661e+000	5.354835e-001	4.787525e-001
2.311966035916453e-003	3.607236e+000	4.591297e+000	9.251583e-002	8.111185e+000	5.350677e-001	4.785480e-001
2.315074713659198e-003	3.555664e+000	4.590515e+000	9.175681e-002	8.059731e+000	5.342445e-001	4.781147e-001
2.319362521338380e-003	3.473444e+000	4.589382e+000	9.065252e-002	7.977670e+000	5.328943e-001	4.773211e-001
2.323766479762292e-003	3.378562e+000	4.588141e+000	8.944984e-002	7.882947e+000	5.312629e-001	4.762422e-001
2.331774823846995e-003	3.190127e+000	4.585706e+000	8.708800e-002	7.694784e+000	5.278113e-001	4.737373e-001
2.340971257858748e-003	2.959950e+000	4.582664e+000	8.410423e-002	7.464900e+000	5.232240e-001	4.702139e-001
2.350736882858748e-003	2.703465e+000	4.579139e+000	8.062869e-002	7.208696e+000	5.175318e-001	4.657204e-001
2.360502507858748e-003	2.437423e+000	4.575318e+000	7.684968e-002	6.942905e+000	5.108192e-001	4.603955e-001
2.370268132858748e-003	2.163287e+000	4.571210e+000	7.278143e-002	6.668988e+000	5.027707e-001	4.540555e-001
2.380033757858747e-003	1.882275e+000	4.566831e+000	6.843925e-002	6.388163e+000	4.928867e-001	4.463788e-001
2.389799382858747e-003	1.595494e+000	4.562198e+000	6.383947e-002	6.101534e+000	4.803169e-001	4.368183e-001
2.399565007858747e-003	1.303992e+000	4.557327e+000	5.899942e-002	5.810151e+000	4.635056e-001	4.244040e-001
2.409330632858747e-003	1.008799e+000	4.552237e+000	5.393731e-002	5.515045e+000	4.392142e-001	4.072266e-001
2.419096257858746e-003	7.109345e-001	4.546947e+000	4.867219e-002	5.217234e+000	4.014584e-001	3.816047e-001
2.428861882858746e-003	4.114431e-001	4.541478e+000	4.322388e-002	4.917766e+000	3.427333e-001	3.419787e-001
2.438627507858746e-003	1.114663e-001	4.535850e+000	3.761288e-002	4.617784e+000	2.588075e-001	2.830458e-001
2.448393132858746e-003	-1.877783e-001	4.530083e+000	3.186032e-002	4.318510e+000	1.518933e-001	2.030357e-001
2.458158757858746e-003	-4.851145e-001	4.524200e+000	2.598784e-002	4.021122e+000	2.760667e-002	1.044032e-001
2.467924382858745e-003	-7.794472e-001	4.518223e+000	2.001755e-002	3.726717e+000	-1.087024e-001	-8.438069e-003
2.477690007858745e-003	-1.069648e+000	4.512174e+000	1.397192e-002	3.436424e+000	-2.486420e-001	-1.296931e-001
2.487455632858745e-003	-1.354610e+000	4.506077e+000	7.873700e-003	3.151353e+000	-3.711615e-001	-2.481322e-001
2.495987886648620e-003	-1.598397e+000	4.500727e+000	2.520618e-003	2.907453e+000	-4.425018e-001	-3.342928e-001
2.503382100166823e-003	-1.805069e+000	4.496085e+000	-2.124876e-003	2.700666e+000	-4.740699e-001	-3.850255e-001
2.511519174265696e-003	-2.027220e+000	4.490986e+000	-7.231393e-003	2.478368e+000	-4.911027e-001	-4.171967e-001
2.520917845613584e-003	-2.276752e+000	4.485126e+000	-1.310526e-002	2.228641e+000	-5.027656e-001	-4.375642e-001
2.530683470613583e-003	-2.527221e+000	4.479088e+000	-1.915979e-002	1.977940e+000	-5.112182e-001	-4.496401e-001
2.540449095613583e-003	-2.767567e+000	4.473125e+000	-2.514220e-002	1.737333e+000	-5.177223e-001	-4.574314e-001
2.550214720613583e-003	-2.996800e+000	4.467260e+000	-3.102998e-002	1.507812e+000	-5.230416e-001	-4.632059e-001
2.559980345613583e-003	-3.214002e+000	4.461516e+000	-3.680097e-002	1.290296e+000	-5.275292e-001	-4.678597e-001
2.569745970613583e-003	-3.419928e+000	4.455894e+000	-4.243346e-002	1.084032e+000	-5.314361e-001	-4.718274e-001
2.574852019136107e-003	-3.523132e+000	4.453004e+000	-4.531619e-002	9.806439e-001	-5.332894e-001	-4.736946e-001
2.574852408923435e-003	-3.523140e+000	4.453004e+000	-4.531640e-002	9.806359e-001	-5.332895e-001	-4.736947e-001
2.574866552635027e-003	-3.523428e+000	4.452996e+000	-4.532432e-002	9.803471e-001	-5.332938e-001	-4.736995e-001
2.574880696346618e-003	-3.523713e+000	4.452988e+000	-4.533225e-002	9.800614e-001	-5.332982e-001	-4.737043e-001
2.574894840058210e-003	-3.523995e+000	4.452980e+000	-4.534017e-002	9.797788e-001	-5.333027e-001	-4.737090e-001
2.574908983769803e-003	-3.524274e+000	4.452972e+000	-4.534809e-002	9.794995e-001	-5.333073e-001	-4.737138e-001
2.574923127481395e-003	-3.524550e+000	4.452964e+000	-4.535601e-002	9.792233e-001	-5.333120e-001	-4.737186e-001
2.574937271192986e-003	-3.524822e+000	4.452956e+000	-4.536393e-002	9.789503e-001	-5.333168e-001	-4.737233e-001
2.574951414904578e-003	-3.525092e+000	4.452949e+000	-4.537185e-002	9.786804e-001	-5.333217e-001	-4.737281e-001
2.575649913795168e-003	-3.538601e+000	4.452560e+000	-4.576252e-002	9.651448e-001	-5.335540e-001	-4.739615e-001
2.576448198241557e-003	-3.553954e+000	4.452117e+000	-4.620791e-002	9.497616e-001	-5.338163e-001	-4.742250e-001
2.577584512401721e-003	-3.575678e+000	4.451488e+000	-4.683990e-002	9.279949e-001	-5.341855e-001	-4.745955e-001
2.578478965275555e-003	-3.592635e+000	4.450995e+000	-4.733570e-002	9.110031e-001	-5.344719e-001	-4.748831e-001
2.579281659992472e-003	-3.607720e+000	4.450554e+000	-4.777936e-002	8.958881e-001	-5.347252e-001	-4.751377e-001
2.580016835972987e-003	-3.621449e+000	4.450151e+000	-4.818464e-002	8.821298e-001	-5.349545e-001	-4.753681e-001
2.580739319512454e-003	-3.634877e+000	4.449756e+000	-4.858192e-002	8.686742e-001	-5.351775e-001	-4.755920e-001
2.581412164292393e-003	-3.647124e+000	4.449389e+000	-4.895100e-002	8.564015e-001	-5.353802e-001	-4.757977e-001
2.582757853852273e-003	-3.668992e+000	4.448658e+000	-4.968653e-002	8.344809e-001	-5.357452e-001	-4.762011e-001
2.583619255900913e-003	-3.679133e+000	4.448191e+000	-5.015550e-002	8.243064e-001	-5.359204e-001	-4.764499e-001
2.584511693620825e-003	-3.686563e+000	4.447710e+000	-5.063982e-002	8.168409e-001	-5.360537e-001	-4.766923e-001
2.585663664423717e-003	-3.695126e+000	4.447091e+000	-5.126262e-002	8.082322e-001	-5.362074e-001	-4.769821e-001
2.587096696312087e-003	-3.705013e+000	4.446326e+000	-5.203363e-002	7.982885e-001	-5.363836e-001	-4.773077e-001
2.589486815918825e-003	-3.720969e+000	4.445058e+000	-5.331015e-002	7.822376e-001	-5.366618e-001	-4.777878e-001
2.591933172945546e-003	-3.738398e+000	4.443774e+000	-5.460426e-002	7.647116e-001	-5.369546e-001	-4.782170e-001
2.595237261845673e-003	-3.766918e+000	4.442060e+000	-5.633157e-002	7.360578e-001	-5.374118e-001	-4.787339e-001
2.599039251896512e-003	-3.808468e+000	4.440125e+000	-5.828909e-002	6.943537e-001	-5.380524e-001	-4.793100e-001
2.606079811677259e-003	-3.897405e+000	4.436627e+000	-6.182538e-002	6.051239e-001	-5.393889e-001	-4.804166e-001
2.612481078930425e-003	-3.980771e+000	4.433555e+000	-6.493577e-002	5.214857e-001	-5.406134e-001	-4.814698e-001
2.622246703930425e-003	-4.099605e+000	4.429060e+000	-6.947690e-002	4.022241e-001	-5.423241e-001	-4.830712e-001
2.629118062175789e-003	-4.163426e+000	4.426034e+000	-7.251641e-002	3.380952e-001	-5.432385e-001	-4.840803e-001
2.635158218126252e-003	-4.194088e+000	4.423501e+000	-7.507681e-002	3.071596e-001	-5.436875e-001	-4.847586e-001
2.641648220214670e-003	-4.207641e+000	4.420903e+000	-7.770730e-002	2.933092e-001	-5.438991e-001	-4.852327e-001
2.647717338018748e-003	-4.213340e+000	4.418586e+000	-8.005039e-002	2.873321e-001	-5.439925e-001	-4.854906e-001
2.653493694929292e-003	-4.216377e+000	4.416512e+000	-8.217239e-002	2.840301e-001	-5.440416e-001	-4.856216e-001
2.663259319929292e-003	-4.219347e+000	4.413257e+000	-8.551233e-002	2.806121e-001	-5.440884e-001	-4.857348e-001
2.673024944929292e-003	-4.220857e+000	4.410294e+000	-8.853042e-002	2.786528e-001	-5.441120e-001	-4.857901e-001
2.682790569929292e-003	-4.221255e+000	4.407665e+000	-9.121531e-002	2.778058e-001	-5.441188e-001	-4.858119e-001
2.692556194929292e-003	-4.220817e+000	4.405381e+000	-9.355688e-002	2.777952e-001	-5.441138e-001	-4.858169e-001
2.702321819929291e-003	-4.219528e+000	4.403450e+000	-9.554632e-002	2.786358e-001	-5.440970e-001	-4.858100e-001
2.712087444929291e-003	-4.217093e+000	4.401879e+000	-9.717615e-002	2.806224e-001	-5.440650e-001	-4.857912e-001
2.721853069929291e-003	-4.212711e+000	4.400675e+000	-9.844023e-002	2.845559e-001	-5.440071e-001	-4.857553e-001
2.731618694929291e-003	-4.204424e+000	4.399841e+000	-9.933381e-002	2.923954e-001	-5.438974e-001	-4.856881e-001
2.741384319929290e-003	-4.186449e+000	4.399382e+000	-9.985351e-002	3.099250e-001	-5.436591e-001	-4.855502e-001
2.751149944929290e-003	-4.144789e+000	4.399297e+000	-9.999739e-002	3.511428e-001	-5.431015e-001	-4.852378e-001
2.760915569929290e-003	-4.064742e+000	4.399582e+000	-9.976490e-002	4.307550e-001	-5.420084e-001	-4.845906e-001
2.769964999518632e-003	-3.954573e+000	4.400177e+000	-9.921423e-002	5.405304e-001	-5.404543e-001	-4.835670e-001
2.778501266391743e-003	-3.828979e+000	4.401014e+000	-9.840082e-002	6.657662e-001	-5.386134e-001	-4.822266e-001
2.784344166070817e-003	-3.741665e+000	4.401737e+000	-9.768074e-002	7.528410e-001	-5.372847e-001	-4.811444e-001
2.787171907293001e-003	-3.708812e+000	4.402144e+000	-9.728491e-002	7.855807e-001	-5.367626e-001	-4.806110e-001
2.791110327354372e-003	-3.678327e+000	4.402767e+000	-9.668247e-002	8.159102e-001	-5.362531e-001	-4.799295e-001
2.793151951013251e-003	-3.665507e+000	4.403109e+000	-9.634684e-002	8.286508e-001	-5.360354e-001	-4.796177e-001
2.794469087094095e-003	-3.656142e+000	4.403341e+000	-9.612190e-002	8.379641e-001	-5.358806e-001	-4.794364e-001
2.795743145839742e-003	-3.643823e+000	4.403572e+000	-9.589805e-002	8.502338e-001	-5.356829e-001	-4.792659e-001
2.797038315858122e-003	-3.628580e+000	4.403814e+000	-9.566420e-002	8.654265e-001	-5.354401e-001	-4.790887e-001
2.798253662170418e-003	-3.612551e+000	4.404047e+000	-9.543899e-002	8.814085e-001	-5.351844e-001	-4.789137e-001
2.799966147580334e-003	-3.587929e+000	4.404383e+000	-9.511222e-002	9.059645e-001	-5.347902e-001	-4.786524e-001
2.800953223619675e-003	-3.572740e+000	4.404581e+000	-9.491887e-002	9.211162e-001	-5.345457e-001	-4.784924e-001
2.801971809341566e-003	-3.556144e+000	4.404791e+000	-9.471551e-002	9.376737e-001	-5.342767e-001	-4.783164e-001
2.803405341144577e-003	-3.531639e+000	4.405093e+000	-9.442275e-002	9.621247e-001	-5.338760e-001	-4.780517e-001
2.805368510954763e-003	-3.496408e+000	4.405519e+000	-9.400939e-002	9.972830e-001	-5.332936e-001	-4.776605e-001
2.807455692691660e-003	-3.457159e+000	4.405986e+000	-9.355424e-002	1.036455e+000	-5.326356e-001	-4.772089e-001
2.809588575399696e-003	-3.415420e+000	4.406480e+000	-9.307250e-002	1.078117e+000	-5.319249e-001	-4.767094e-001
2.814349180720406e-003	-3.316726e+000	4.407653e+000	-9.193709e-002	1.176642e+000	-5.301852e-001	-4.754336e-001
2.820023552582587e-003	-3.191710e+000	4.409180e+000	-9.047640e-002	1.301468e+000	-5.278511e-001	-4.736475e-001
2.829789177582587e-003	-2.965713e+000	4.412047e+000	-8.769441e-002	1.527156e+000	-5.233278e-001	-4.700981e-001
2.839554802582587e-003	-2.728544e+000	4.415208e+000	-8.458234e-002	1.764041e+000	-5.181062e-001	-4.659472e-001
2.849320427582586e-003	-2.480678e+000	4.418684e+000	-8.115194e-002	2.011652e+000	-5.119610e-001	-4.610552e-001
2.859086052582586e-003	-2.223462e+000	4.422463e+000	-7.741609e-002	2.268643e+000	-5.046363e-001	-4.552633e-001
2.868851677582586e-003	-1.958004e+000	4.426531e+000	-7.338887e-002	2.533907e+000	-4.957269e-001	-4.483033e-001
2.878617302582586e-003	-1.685369e+000	4.430873e+000	-6.908543e-002	2.806379e+000	-4.845665e-001	-4.397384e-001
2.888382927582586e-003	-1.406587e+000	4.435472e+000	-6.452197e-002	3.085031e+000	-4.699828e-001	-4.288237e-001
2.898148552582585e-003	-1.122679e+000	4.440310e+000	-5.971565e-002	3.368841e+000	-4.496277e-001	-4.141508e-001
2.907914177582585e-003	-8.346623e-001	4.445370e+000	-5.468459e-002	3.656791e+000	-4.189858e-001	-3.929825e-001
2.917679802582585e-003	-5.435601e-001	4.450633e+000	-4.944770e-002	3.947857e+000	-3.711143e-001	-3.606732e-001
2.927445427582585e-003	-2.504611e-001	4.456079e+000	-4.402471e-002	4.240949e+000	-2.997681e-001	-3.115807e-001
2.937211052582585e-003	4.343839e-002	4.461686e+000	-3.843601e-002	4.534866e+000	-2.042507e-001	-2.421037e-001
